City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
348,Broken Hill,AU,-31.95,141.4333,58.68,41,65,18.99,broken clouds,2021-12-19 21:17:33
349,Boende,CD,-0.2167,20.8667,78.84,74,97,1.99,overcast clouds,2021-12-19 21:17:34
350,Saint Anthony,US,45.0205,-93.218,29.12,77,40,4.0,scattered clouds,2021-12-19 21:17:34
351,Bilma,NE,18.6853,12.9164,61.02,26,0,11.7,clear sky,2021-12-19 21:17:34
352,Tazovskiy,RU,67.4667,78.7,-40.14,99,56,5.35,broken clouds,2021-12-19 21:17:35
353,Ahuimanu,US,21.4447,-157.8378,80.31,75,75,14.97,light rain,2021-12-19 21:17:35
354,Floro,NO,61.5996,5.0328,38.97,87,40,6.91,scattered clouds,2021-12-19 21:17:35
355,Sampit,ID,-2.5333,112.95,74.39,98,100,2.15,overcast clouds,2021-12-19 21:17:36
356,Secaucus,US,40.7967,-74.0553,39.02,54,1,8.99,clear sky,2021-12-19 21:17:36
357,High Rock,BS,26.6208,-78.2833,78.82,76,0,14.16,clear sky,2021-12-19 21:17:36
358,Nizhniy Kuranakh,RU,58.8353,125.4869,-23.78,97,100,2.24,overcast clouds,2021-12-19 21:17:37
359,Christchurch,NZ,-43.5333,172.6333,78.33,39,72,1.99,broken clouds,2021-12-19 21:15:00
360,San Patricio,US,28.017,-97.5169,55.29,45,100,11.34,light rain,2021-12-19 21:17:37
361,Baykit,RU,61.67,96.37,-32.51,97,18,2.24,few clouds,2021-12-19 21:17:37
362,Zelenoborsk,RU,61.4669,64.0333,1.51,95,100,10.25,light snow,2021-12-19 21:17:38
363,Togur,RU,58.3631,82.8265,-12.12,89,100,9.73,overcast clouds,2021-12-19 21:17:38
364,Bonavista,CA,48.6499,-53.1147,23.11,70,100,22.68,overcast clouds,2021-12-19 21:17:39
365,Bismarck,US,46.8083,-100.7837,44.2,66,90,4.0,overcast clouds,2021-12-19 21:17:39
366,Amahai,ID,-3.3333,128.9167,78.96,83,100,4.81,overcast clouds,2021-12-19 21:17:39
367,Agadir,MA,30.4202,-9.5982,61.25,54,1,4.21,clear sky,2021-12-19 21:17:40
368,Babu,CN,24.4167,111.5167,57.63,39,100,3.15,overcast clouds,2021-12-19 21:17:40
369,Oranjestad,AW,12.524,-70.027,84.15,73,40,8.01,scattered clouds,2021-12-19 21:17:40
370,Himensulan,PH,10.5967,124.2821,80.74,78,94,8.68,overcast clouds,2021-12-19 21:17:41
371,Gamba,GA,-2.65,10.0,78.12,90,100,3.69,overcast clouds,2021-12-19 21:17:41
372,Batemans Bay,AU,-35.7167,150.1833,69.98,77,98,6.04,overcast clouds,2021-12-19 21:17:41
373,Puerto Leguizamo,CO,-0.1934,-74.7819,84.97,67,98,2.46,overcast clouds,2021-12-19 21:17:41
374,Filadelfia,US,39.9523,-75.1638,39.22,56,75,8.01,broken clouds,2021-12-19 21:12:44
375,Griffin,US,33.2468,-84.2641,60.26,66,1,9.22,clear sky,2021-12-19 21:13:54
376,Funadhoo,MV,6.15,73.2667,81.12,79,100,12.8,overcast clouds,2021-12-19 21:17:42
377,Longjiang,CN,47.3303,123.1836,15.66,93,100,6.42,overcast clouds,2021-12-19 21:17:42
378,Lander,US,42.833,-108.7307,39.06,44,1,3.44,clear sky,2021-12-19 21:17:43
379,Maceio,BR,-9.6658,-35.7353,81.84,78,20,13.8,few clouds,2021-12-19 21:17:43
380,Hailar,CN,49.2,119.7,13.75,84,99,16.98,overcast clouds,2021-12-19 21:17:43
381,Berlevag,NO,70.8578,29.0864,28.35,64,75,11.5,light snow,2021-12-19 21:17:44
382,Dera Bugti,PK,29.0307,69.151,53.89,14,0,3.76,clear sky,2021-12-19 21:17:44
383,Ibra,OM,22.6906,58.5334,61.86,68,34,0.85,scattered clouds,2021-12-19 21:17:44
384,Mae Hong Son,TH,19.3003,97.9685,62.56,93,19,2.08,few clouds,2021-12-19 21:17:45
385,Puerto Carreno,CO,6.189,-67.4859,90.01,49,81,14.58,broken clouds,2021-12-19 21:17:45
386,Nome,US,64.5011,-165.4064,33.87,100,90,19.57,mist,2021-12-19 21:12:56
387,Chlorakas,CY,34.8042,32.4083,51.03,90,100,16.98,overcast clouds,2021-12-19 21:17:45
388,Ostrovnoy,RU,68.0531,39.5131,19.18,89,100,11.12,snow,2021-12-19 21:17:46
389,Posse,BR,-14.0931,-46.3694,72.9,88,54,3.47,broken clouds,2021-12-19 21:17:46
390,Muros,ES,42.7762,-9.0603,54.1,92,40,8.1,scattered clouds,2021-12-19 21:17:46
391,Talnakh,RU,69.4865,88.3972,-33.5,95,55,2.93,broken clouds,2021-12-19 21:17:47
392,Prince Rupert,CA,54.3161,-130.3201,33.49,76,1,6.91,clear sky,2021-12-19 21:17:47
393,Toba,JP,34.4833,136.85,44.6,67,9,19.91,clear sky,2021-12-19 21:17:47
394,Meulaboh,ID,4.1363,96.1285,75.81,89,98,8.9,light rain,2021-12-19 21:17:48
395,Alta Floresta,BR,-9.8756,-56.0861,78.12,92,100,0.76,overcast clouds,2021-12-19 21:17:48
396,Half Moon Bay,US,37.4636,-122.4286,56.88,78,90,3.0,overcast clouds,2021-12-19 21:13:45
397,Liliani,PK,32.2065,72.9537,49.01,16,84,2.1,broken clouds,2021-12-19 21:17:48
398,Uvalde,US,29.3669,-99.767,51.19,70,90,0.0,overcast clouds,2021-12-19 21:17:49
399,Narkevychi,UA,49.5172,26.6418,33.24,82,99,16.53,overcast clouds,2021-12-19 21:17:49
400,Bullhead City,US,35.1478,-114.5683,65.46,27,1,18.41,clear sky,2021-12-19 21:13:04
401,Yumen,CN,40.2833,97.2,25.92,23,0,15.55,clear sky,2021-12-19 21:17:49
402,Benjamin Aceval,PY,-24.9667,-57.5667,98.74,23,60,8.03,broken clouds,2021-12-19 21:17:50
403,Jiexiu,CN,37.0244,111.9125,34.86,34,30,7.56,scattered clouds,2021-12-19 21:17:50
404,Buta,CD,2.7858,24.73,75.47,73,99,1.99,overcast clouds,2021-12-19 21:17:50
405,Grindavik,IS,63.8424,-22.4338,43.27,100,75,11.5,broken clouds,2021-12-19 21:17:51
406,Adjumani,UG,3.3779,31.7909,74.14,66,96,4.18,light rain,2021-12-19 21:17:51
407,Puerto Baquerizo Moreno,EC,-0.9,-89.6,70.79,88,75,10.36,light rain,2021-12-19 21:15:14
408,Houma,US,29.5958,-90.7195,53.6,87,90,14.97,overcast clouds,2021-12-19 21:14:50
409,North Bend,US,43.4065,-124.2243,53.24,100,90,8.05,overcast clouds,2021-12-19 21:17:51
410,Bowen,AU,-20.0167,148.2333,80.51,66,15,9.22,few clouds,2021-12-19 21:17:52
411,Rorvik,NO,64.8621,11.2373,41.11,81,40,13.8,scattered clouds,2021-12-19 21:17:52
412,Waipawa,NZ,-41.4122,175.5153,64.45,58,2,20.47,clear sky,2021-12-19 21:17:53
413,Norman Wells,CA,65.282,-126.8329,1.44,78,90,3.44,light snow,2021-12-19 21:17:53
414,Lima,PE,-12.0432,-77.0282,68.25,68,40,11.5,scattered clouds,2021-12-19 21:15:57
415,Challapata,BO,-18.9,-66.7667,49.62,83,99,3.71,moderate rain,2021-12-19 21:17:54
416,Madang,PG,-5.2246,145.7966,76.19,91,100,4.34,overcast clouds,2021-12-19 21:17:54
417,Dingzhou,CN,38.5131,114.9956,28.51,42,63,7.29,broken clouds,2021-12-19 21:17:54
418,Ondangwa,NA,-17.9167,15.95,80.6,34,5,2.3,clear sky,2021-12-19 21:17:54
419,Geraldton,AU,-28.7667,114.6,55.81,88,0,4.61,clear sky,2021-12-19 21:17:55
420,Obo,CF,5.3998,26.4869,80.65,35,91,4.85,overcast clouds,2021-12-19 21:17:55
421,Ukiah,US,39.1502,-123.2078,51.37,70,1,12.66,clear sky,2021-12-19 21:17:56
422,Lieto,FI,60.5103,22.4618,28.96,70,90,12.66,light shower snow,2021-12-19 21:17:56
423,Haverfordwest,GB,51.8017,-4.9691,43.56,85,7,6.35,clear sky,2021-12-19 21:17:56
424,Odessa,UA,46.4775,30.7326,39.13,87,40,11.18,scattered clouds,2021-12-19 21:17:56
425,San Nicolas,PH,18.1725,120.5953,78.94,82,100,5.44,overcast clouds,2021-12-19 21:17:57
426,Santiago,CL,-33.4569,-70.6483,92.28,23,0,10.36,clear sky,2021-12-19 21:15:29
427,Mount Isa,AU,-20.7333,139.5,74.97,78,15,0.0,few clouds,2021-12-19 21:17:57
428,Hay River,CA,60.8156,-115.7999,-4.02,77,75,10.36,broken clouds,2021-12-19 21:17:58
429,Ussel,FR,45.55,2.3167,34.16,77,1,2.19,clear sky,2021-12-19 21:18:00
430,Talant,FR,47.3369,5.0089,35.42,93,90,9.22,overcast clouds,2021-12-19 21:18:00
431,Turukhansk,RU,65.8167,87.9833,-36.33,95,11,3.0,few clouds,2021-12-19 21:18:01
432,Aykhal,RU,66.0,111.5,-31.59,99,96,8.75,overcast clouds,2021-12-19 21:18:01
433,Saint-Joseph,RE,-21.3667,55.6167,79.18,82,96,5.93,light rain,2021-12-19 21:18:01
434,Irricana,CA,51.3237,-113.6048,17.38,82,100,10.69,overcast clouds,2021-12-19 21:18:02
435,Bolitoc,PH,15.7395,119.8769,77.36,85,100,2.84,overcast clouds,2021-12-19 21:18:02
436,Boa Vista,BR,2.8197,-60.6733,87.78,55,40,6.91,scattered clouds,2021-12-19 21:18:02
437,Port Hedland,AU,-20.3167,118.5667,84.25,51,40,0.0,scattered clouds,2021-12-19 21:18:03
438,Igrim,RU,63.1906,64.4162,-2.85,97,100,11.36,light snow,2021-12-19 21:18:03
439,Thessalon,CA,46.2501,-83.5666,25.09,68,70,8.19,broken clouds,2021-12-19 21:18:03
440,Vanderhoof,CA,54.0166,-124.0198,11.26,80,19,3.58,few clouds,2021-12-19 21:18:04
441,Gratkorn,AT,47.1497,15.3655,34.3,71,0,3.44,clear sky,2021-12-19 21:18:04
442,Qasigiannguit,GL,68.8193,-51.1922,35.85,68,100,11.61,overcast clouds,2021-12-19 21:18:04
443,Lesnoy,RU,57.6198,63.0784,21.51,96,100,6.08,light snow,2021-12-19 21:18:05
444,Imbituba,BR,-28.24,-48.6703,75.81,71,0,16.8,clear sky,2021-12-19 21:18:05
445,Kodinsk,RU,58.6881,99.1844,-37.7,100,40,0.98,scattered clouds,2021-12-19 21:18:05
446,Egvekinot,RU,66.3167,-179.1667,20.7,97,100,12.66,snow,2021-12-19 21:18:06
447,Umm Kaddadah,SD,13.6017,26.6876,63.57,25,0,11.74,clear sky,2021-12-19 21:18:06
448,Payyannur,IN,12.1,75.2,71.26,63,3,4.32,clear sky,2021-12-19 21:18:07
449,Avera,US,33.194,-82.5271,67.51,75,98,9.08,overcast clouds,2021-12-19 21:18:07
450,Yuanping,CN,38.7153,112.7575,27.63,42,23,2.19,few clouds,2021-12-19 21:18:07
451,Presidente Epitacio,BR,-21.7633,-52.1156,84.61,51,7,10.76,clear sky,2021-12-19 21:18:08
452,Manama,BH,26.2154,50.5832,73.38,72,0,9.22,clear sky,2021-12-19 21:18:08
453,Marienburg,PL,54.0359,19.0266,39.96,72,93,18.25,overcast clouds,2021-12-19 21:18:08
454,Balsthal,CH,47.3161,7.6932,31.95,92,3,1.61,clear sky,2021-12-19 21:18:09
455,Adrar,MR,20.5022,-10.0711,72.5,30,100,15.17,overcast clouds,2021-12-19 21:18:09
456,Energetik,RU,51.7445,58.7934,22.62,88,55,12.15,broken clouds,2021-12-19 21:18:09
457,Nuevo Imperial,PE,-13.0754,-76.3172,72.84,68,72,7.83,broken clouds,2021-12-19 21:18:10
458,Shache,CN,38.4167,77.2406,22.15,57,30,1.25,scattered clouds,2021-12-19 21:18:10
459,Oussouye,SN,12.485,-16.5469,78.98,33,97,11.3,overcast clouds,2021-12-19 21:18:10
460,Vostok,RU,46.4856,135.8833,-6.48,97,97,4.79,overcast clouds,2021-12-19 21:18:11
461,Ancud,CL,-41.8697,-73.8203,74.23,69,48,4.23,scattered clouds,2021-12-19 21:16:32
462,Libenge,CD,3.65,18.6333,83.46,45,100,1.54,overcast clouds,2021-12-19 21:18:11
463,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,81.09,82,99,3.29,overcast clouds,2021-12-19 21:18:11
464,Hamilton,US,39.1834,-84.5333,38.73,70,90,1.01,overcast clouds,2021-12-19 21:17:58
465,Lady Lake,US,28.9175,-81.9229,84.99,72,75,1.01,broken clouds,2021-12-19 21:13:25
466,Olafsvik,IS,64.8945,-23.7142,43.2,85,100,3.13,overcast clouds,2021-12-19 21:18:12
467,Boddam,GB,57.4667,-1.7833,40.42,76,93,8.68,overcast clouds,2021-12-19 21:18:12
468,Coolum Beach,AU,-26.5333,153.1,77.34,84,33,5.08,scattered clouds,2021-12-19 21:18:13
469,Omsukchan,RU,62.5333,155.8,-41.8,98,26,3.98,scattered clouds,2021-12-19 21:18:13
470,Yar-Sale,RU,66.8333,70.8333,-25.94,100,100,7.94,overcast clouds,2021-12-19 21:18:13
471,Lovozero,RU,68.005,35.0117,8.94,96,100,8.84,light snow,2021-12-19 21:18:14
472,Bulungu,CD,-4.55,18.6,74.12,88,100,1.61,light rain,2021-12-19 21:18:14
473,Eyl,SO,7.9803,49.8164,77.25,76,23,13.6,few clouds,2021-12-19 21:18:14
474,Ambovombe,MG,-25.1667,46.0833,68.45,77,99,12.86,overcast clouds,2021-12-19 21:18:14
475,Chizhou,CN,30.6578,117.4831,43.54,45,37,4.09,scattered clouds,2021-12-19 21:18:15
476,Betare Oya,CM,5.6,14.0833,76.53,33,11,5.5,few clouds,2021-12-19 21:18:15
477,Vanavara,RU,60.34,102.2797,-44.12,99,46,2.04,scattered clouds,2021-12-19 21:18:15
478,Necochea,AR,-38.5473,-58.7368,75.04,59,0,11.77,clear sky,2021-12-19 21:14:40
479,Lasa,IT,46.6166,10.7002,38.28,55,2,6.85,clear sky,2021-12-19 21:18:16
480,Puerto Del Rosario,ES,28.5004,-13.8627,65.88,88,20,6.91,few clouds,2021-12-19 21:18:16
481,Saint-Pierre,RE,-21.3393,55.4781,80.28,74,90,3.44,light rain,2021-12-19 21:18:16
482,Vao,NC,-22.6667,167.4833,76.73,85,100,12.12,light rain,2021-12-19 21:18:17
483,Grimshaw,CA,56.1834,-117.6027,10.02,78,40,5.75,scattered clouds,2021-12-19 21:18:17
484,Vila Velha,BR,-20.3297,-40.2925,71.94,86,90,3.0,overcast clouds,2021-12-19 21:14:41
485,Manggar,ID,-2.8833,108.2667,77.81,85,100,5.19,overcast clouds,2021-12-19 21:18:17
486,Aksarka,RU,66.5606,67.7975,-30.77,99,91,5.86,overcast clouds,2021-12-19 21:18:18
487,Oranjemund,NA,-28.55,16.4333,62.35,89,0,4.63,clear sky,2021-12-19 21:18:18
488,Nuuk,GL,64.1835,-51.7216,47.01,42,75,21.85,broken clouds,2021-12-19 21:18:18
489,Iskitim,RU,54.6366,83.3045,21.02,93,100,9.24,overcast clouds,2021-12-19 21:18:19
490,Shubarkuduk,KZ,49.1447,56.4872,29.05,84,100,10.85,overcast clouds,2021-12-19 21:18:19
491,Belyy Yar,RU,53.6039,91.3903,14.86,81,40,4.47,scattered clouds,2021-12-19 21:18:19
492,Palmer,US,42.1584,-72.3287,31.91,66,75,3.0,broken clouds,2021-12-19 21:18:20
493,Guantanamo,CU,20.1444,-75.2092,85.57,50,7,9.06,clear sky,2021-12-19 21:18:20
494,Ginda,IN,30.6945,78.4932,37.87,20,1,8.25,clear sky,2021-12-19 21:18:20
495,Zhigansk,RU,66.7697,123.3711,-36.63,92,100,1.79,overcast clouds,2021-12-19 21:18:21
496,Port Keats,AU,-14.25,129.55,83.43,82,100,8.08,overcast clouds,2021-12-19 21:18:21
497,Antofagasta,CL,-23.65,-70.4,65.48,74,99,9.08,overcast clouds,2021-12-19 21:18:21
498,Guerrero Negro,MX,27.9769,-114.0611,66.92,27,0,5.46,clear sky,2021-12-19 21:18:21
499,Roald,NO,62.5833,6.1333,42.33,81,40,13.8,scattered clouds,2021-12-19 21:18:22
500,Hervey Bay,AU,-25.2986,152.8535,77.11,72,20,3.76,few clouds,2021-12-19 21:18:22
501,Lope De Vega,PH,12.2983,124.6238,74.07,98,34,2.75,scattered clouds,2021-12-19 21:18:22
502,Lethem,GY,3.3803,-59.7968,87.91,53,100,8.88,overcast clouds,2021-12-19 21:18:23
503,Yuli,NG,9.6989,10.2744,72.16,32,13,7.49,few clouds,2021-12-19 21:18:23
504,Atherton,GB,53.5237,-2.4935,42.22,97,89,7.96,overcast clouds,2021-12-19 21:15:19
505,Belmonte,BR,-15.8631,-38.8828,79.3,81,98,6.73,overcast clouds,2021-12-19 21:18:24
506,Turbat,PK,26.0023,63.044,65.23,76,99,2.15,overcast clouds,2021-12-19 21:18:24
507,Brandfort,ZA,-28.7001,26.4597,58.41,79,92,7.34,overcast clouds,2021-12-19 21:18:24
508,Araouane,ML,18.9048,-3.5265,72.64,16,89,9.86,overcast clouds,2021-12-19 21:18:24
509,Paulo Afonso,BR,-9.4061,-38.2147,82.6,55,99,9.62,overcast clouds,2021-12-19 21:18:25
510,Noumea,NC,-22.2763,166.4572,80.01,99,82,8.84,broken clouds,2021-12-19 21:13:46
511,Praxedis Guerrero,MX,31.3667,-106.0167,54.28,38,10,2.66,clear sky,2021-12-19 21:18:25
512,Tukrah,LY,32.5341,20.5791,53.31,54,74,17.74,broken clouds,2021-12-19 21:18:26
513,Vysokogornyy,RU,50.1167,139.15,-11.63,100,98,2.21,overcast clouds,2021-12-19 21:18:26
514,Baculin,PH,7.4525,126.5842,77.13,85,62,6.98,broken clouds,2021-12-19 21:18:26
515,Bubaque,GW,11.2833,-15.8333,81.1,71,38,14.5,scattered clouds,2021-12-19 21:18:13
516,Rozkishne,UA,48.5074,39.3004,34.5,96,100,22.21,snow,2021-12-19 21:18:27
517,Enshi,CN,30.3,109.4833,43.88,88,75,0.72,broken clouds,2021-12-19 21:18:27
518,Dilla,ET,6.41,38.31,62.19,90,62,4.52,light rain,2021-12-19 21:18:27
519,Makakilo City,US,21.3469,-158.0858,79.12,73,40,8.05,scattered clouds,2021-12-19 21:18:28
520,Severnoye,RU,56.3491,78.3619,8.64,95,100,11.77,light snow,2021-12-19 21:18:28
521,Yelizovo,RU,53.1873,158.3805,8.74,72,75,8.95,light shower snow,2021-12-19 21:18:28
522,Verkhoyansk,RU,67.5447,133.385,-39.21,100,95,2.13,overcast clouds,2021-12-19 21:18:29
523,Ambilobe,MG,-13.2,49.05,78.12,88,94,1.86,overcast clouds,2021-12-19 21:18:29
524,Mangai,CD,-4.05,19.5333,77.11,80,100,0.13,overcast clouds,2021-12-19 21:18:29
525,Makat,KZ,47.6469,53.3463,35.53,62,95,10.31,overcast clouds,2021-12-19 21:18:29
526,Ampanihy,MG,-24.7,44.75,65.34,70,100,11.34,overcast clouds,2021-12-19 21:18:30
527,Gladstone,AU,-23.85,151.25,79.79,78,40,5.75,light rain,2021-12-19 21:15:32
528,Richards Bay,ZA,-28.783,32.0377,68.09,77,88,7.34,overcast clouds,2021-12-19 21:18:30
529,Hutchinson,US,38.0608,-97.9298,42.04,31,1,5.99,clear sky,2021-12-19 21:16:15
530,Kieta,PG,-6.2167,155.6333,81.34,81,42,0.25,light rain,2021-12-19 21:18:31
531,Grenada,ES,37.1882,-3.6067,51.19,85,0,1.01,clear sky,2021-12-19 21:14:45
532,Maragheh,IR,37.3917,46.2398,34.07,75,0,4.61,clear sky,2021-12-19 21:18:31
533,Vyazemskiy,RU,47.5378,134.7525,-1.5,93,100,4.25,overcast clouds,2021-12-19 21:18:31
534,Sao Raimundo Das Mangabeiras,BR,-7.0219,-45.4811,74.52,95,100,2.53,light rain,2021-12-19 21:18:32
535,Beringovskiy,RU,63.05,179.3167,8.22,97,16,11.01,few clouds,2021-12-19 21:18:32
536,Moron,AR,-34.6534,-58.6198,93.02,40,0,4.0,clear sky,2021-12-19 21:18:32
537,West Bay,KY,19.3667,-81.4167,86.07,72,20,1.01,few clouds,2021-12-19 21:18:33
538,Port Blair,IN,11.6667,92.75,79.0,77,91,7.76,overcast clouds,2021-12-19 21:13:47
539,Granadilla De Abona,ES,28.1188,-16.576,66.85,85,20,8.05,few clouds,2021-12-19 21:18:33
540,Mehamn,NO,71.0357,27.8492,28.58,93,75,9.22,light snow,2021-12-19 21:18:33
541,Nemuro,JP,43.3236,145.575,28.8,47,62,1.16,broken clouds,2021-12-19 21:18:34
542,Atar,MR,20.5169,-13.0499,73.44,41,100,11.83,overcast clouds,2021-12-19 21:18:34
543,Pelym,RU,61.0108,61.9978,3.25,96,100,7.94,light snow,2021-12-19 21:18:34
544,Estelle,US,29.8458,-90.1067,53.6,82,90,10.36,overcast clouds,2021-12-19 21:18:35
545,Bitung,ID,1.4451,125.1824,74.25,84,100,7.47,overcast clouds,2021-12-19 21:18:35
546,Balclutha,NZ,-46.2339,169.75,67.41,46,100,6.55,overcast clouds,2021-12-19 21:18:36
547,Kyabe,TD,9.4515,18.9449,79.25,24,2,4.74,clear sky,2021-12-19 21:18:36
548,Gazanjyk,TM,39.2446,55.5154,51.48,63,0,3.22,clear sky,2021-12-19 21:18:36
549,Pimentel,PE,-6.8367,-79.9342,75.49,57,75,23.02,broken clouds,2021-12-19 21:18:37
550,Haines Junction,CA,60.7522,-137.5108,-16.65,76,92,1.14,overcast clouds,2021-12-19 21:18:37
551,Obihiro,JP,42.9172,143.2044,17.56,85,77,2.73,broken clouds,2021-12-19 21:18:37
552,Baykalsk,RU,51.5058,104.1469,12.04,89,100,9.37,light snow,2021-12-19 21:18:37
553,Rincon,US,32.296,-81.2354,71.56,83,90,8.05,overcast clouds,2021-12-19 21:17:38
554,Innisfail,AU,-17.5333,146.0333,80.1,68,90,2.98,overcast clouds,2021-12-19 21:18:38
555,Cockburn Town,TC,21.4612,-71.1419,79.07,73,59,16.89,broken clouds,2021-12-19 21:18:38
556,Ixtapa,MX,20.7,-105.2,78.22,73,90,4.61,overcast clouds,2021-12-19 21:18:39
557,Jurm,AF,36.8648,70.8342,36.21,61,90,4.74,overcast clouds,2021-12-19 21:18:39
558,Shaoguan,CN,24.8,113.5833,55.44,32,100,1.14,overcast clouds,2021-12-19 21:18:39
559,Staryy Nadym,RU,65.6118,72.6842,-30.84,96,55,10.02,broken clouds,2021-12-19 21:18:40
560,Eha Amufu,NG,6.6592,7.7596,77.23,29,17,4.38,few clouds,2021-12-19 21:18:40
561,Nchelenge,ZM,-9.3451,28.734,69.85,82,68,1.68,broken clouds,2021-12-19 21:18:40
562,Sam Roi Yot,TH,12.2708,99.872,67.35,74,39,6.69,scattered clouds,2021-12-19 21:18:40
563,Gahanna,US,40.0192,-82.8793,36.3,75,90,5.75,overcast clouds,2021-12-19 21:18:41
564,Khash,IR,28.2211,61.2158,49.6,68,58,3.09,broken clouds,2021-12-19 21:18:41
565,Riohacha,CO,11.5444,-72.9072,85.82,57,71,15.12,broken clouds,2021-12-19 21:18:41
566,Tuy Hoa,VN,13.0833,109.3,70.47,85,100,3.78,overcast clouds,2021-12-19 21:18:42
567,Fort Saint James,CA,54.4333,-124.25,11.05,75,24,2.55,few clouds,2021-12-19 21:18:42
568,Khandyga,RU,62.6667,135.6,-36.13,93,100,2.57,overcast clouds,2021-12-19 21:18:42
569,Hobyo,SO,5.3505,48.5268,79.83,74,100,17.72,overcast clouds,2021-12-19 21:18:43
570,Las Palmas,ES,28.4204,-14.0131,61.59,88,20,6.91,few clouds,2021-12-19 21:18:43
571,Yanam,IN,16.7333,82.2167,66.42,80,0,3.27,light rain,2021-12-19 21:18:43
572,Morgan City,US,29.6994,-91.2068,53.6,87,90,13.8,overcast clouds,2021-12-19 21:18:44
573,Antigonish,CA,45.6169,-61.9986,30.04,84,100,9.8,overcast clouds,2021-12-19 21:15:20
574,Aracuai,BR,-16.8497,-42.0703,73.99,93,57,4.18,broken clouds,2021-12-19 21:18:44
575,Idah,NG,7.1065,6.7342,79.09,29,29,3.47,scattered clouds,2021-12-19 21:18:44
576,Nautla,MX,20.2167,-96.7833,68.23,90,100,17.52,overcast clouds,2021-12-19 21:18:45
577,Straumen,NO,63.8709,11.2999,40.5,92,78,13.0,light rain,2021-12-19 21:18:45
578,Klyuchi,RU,52.2667,79.1667,32.99,98,100,13.33,overcast clouds,2021-12-19 21:18:45
579,Vanimo,PG,-2.6741,141.3028,77.02,91,100,5.91,moderate rain,2021-12-19 21:18:46
580,Okato,NZ,-39.2,173.8833,64.42,71,36,9.53,scattered clouds,2021-12-19 21:18:46
581,Kendari,ID,-3.945,122.4989,76.68,89,92,2.48,overcast clouds,2021-12-19 21:18:46
582,Loukhi,RU,66.0764,33.0381,-6.38,100,99,5.26,overcast clouds,2021-12-19 21:18:47
583,Weihai,CN,37.5017,122.1136,40.14,52,83,8.23,broken clouds,2021-12-19 21:18:47
584,Shizunai,JP,42.3339,142.3669,31.87,56,63,9.89,broken clouds,2021-12-19 21:18:47
585,Comodoro Rivadavia,AR,-45.8667,-67.5,60.66,55,20,14.97,few clouds,2021-12-19 21:15:01
586,Eirunepe,BR,-6.6603,-69.8736,82.49,88,100,1.86,light rain,2021-12-19 21:18:48
587,Bo Phloi,TH,14.3236,99.5161,63.82,69,26,3.53,scattered clouds,2021-12-19 21:18:48
588,Wewak,PG,-3.5534,143.6268,78.53,88,100,6.4,light rain,2021-12-19 21:18:48
589,Varhaug,NO,58.6147,5.6457,36.48,73,3,12.12,clear sky,2021-12-19 21:18:49
590,Beian,NO,63.6559,9.5683,43.02,70,40,14.97,scattered clouds,2021-12-19 21:18:49
591,Sontra,DE,51.0667,9.9333,42.62,88,99,7.29,overcast clouds,2021-12-19 21:18:49
592,Marsh Harbour,BS,26.5412,-77.0636,78.53,73,4,12.55,clear sky,2021-12-19 21:18:50
593,Mangrol,IN,21.1167,70.1167,67.01,44,9,8.93,clear sky,2021-12-19 21:18:50
594,Jacareacanga,BR,-6.2222,-57.7528,75.56,98,100,3.09,light rain,2021-12-19 21:18:50
595,Elk River,US,45.3038,-93.5672,29.28,79,100,1.01,overcast clouds,2021-12-19 21:17:55
596,Port Hardy,CA,50.6996,-127.4199,37.76,87,75,11.5,broken clouds,2021-12-19 21:15:20
597,Udachnyy,RU,66.4167,112.4,-29.56,81,100,5.3,overcast clouds,2021-12-19 21:18:51
598,Pacific Grove,US,36.6177,-121.9166,57.07,73,40,5.99,scattered clouds,2021-12-19 21:16:04
599,Jalalpur Pirwala,PK,29.5069,71.2192,55.78,15,7,3.09,clear sky,2021-12-19 21:18:51
600,Rocha,UY,-34.4833,-54.3333,78.55,52,25,15.88,scattered clouds,2021-12-19 21:18:52
601,Purnia,IN,25.7833,87.4667,52.02,42,0,7.87,clear sky,2021-12-19 21:18:52
602,Evensk,RU,61.95,159.2333,-22.29,74,7,9.73,clear sky,2021-12-19 21:18:52
603,Kiunga,PG,-6.1219,141.2906,72.5,100,100,1.54,overcast clouds,2021-12-19 21:18:53
604,Riverton,US,40.5219,-111.9391,43.77,58,1,3.0,light rain,2021-12-19 21:15:41
605,Banjar,ID,-8.19,114.9675,80.46,85,98,2.28,overcast clouds,2021-12-19 21:18:53
606,Gat,IL,31.61,34.7642,58.41,42,41,9.51,scattered clouds,2021-12-19 21:18:53
607,Quesnel,CA,52.9999,-122.5029,7.3,85,1,0.0,clear sky,2021-12-19 21:18:54
608,Alihe,CN,50.5667,123.7167,0.43,97,100,1.1,overcast clouds,2021-12-19 21:18:54
609,Rexburg,US,43.826,-111.7897,27.28,63,90,3.44,overcast clouds,2021-12-19 21:18:54
610,Sovetskaya,RU,44.7769,41.1722,27.72,80,8,5.39,clear sky,2021-12-19 21:18:55
611,Huilong,CN,31.8111,121.655,49.03,52,100,7.61,overcast clouds,2021-12-19 21:18:55
